X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon
-84.3132179999999,33.854658,974,906204,53144,CLAIRMONT RD NE @ TANGLEWOOD CIR,33.854658,-84.313218
-84.312506,33.855829,975,906197,53146,CLAIRMONT RD NE @ CLAIRMONT TER,33.855829,-84.312506
-84.311933,33.858531,976,906198,53148,CLAIRMONT RD NE @ BUFORD HWY,33.858531,-84.311933
-84.345308,33.8575270000001,977,906231,53172,PEACHTREE RD NE@BROOKHAVEN DR NE,33.857527,-84.345308
-84.3434139999999,33.8575090000001,978,906254,53174,PEACHTREE RD NE @ COLONIAL DR NE,33.857509,-84.343414
-84.341852,33.858074,979,906255,53175,PEACHTREE RD @ N DRUID HILLS RD,33.858074,-84.341852
-84.340388,33.8591740000001,980,906256,53176,PEACHTREE RD NE @ N DRUID HILLS RD,33.859174,-84.340388
-84.33705,33.86506,981,906257,53182,PEACHTREE RD NE @ OSBORNE RD NE,33.86506,-84.33705
-84.334007,33.86945,982,906262,53186,PEACHTREE RD NE @ TOWN BLVD,33.86945,-84.334007
-84.334892,33.8684470000001,983,906263,53188,PEACHTREE RD@CROSS KEYS DR,33.868447,-84.334892
-84.3439749999999,33.8576190000001,984,906264,53196,PEACHTREE RD @ BROOKHAVEN DR,33.857619,-84.343975
-84.214747,33.8558200000001,985,905210,53235,LAVISTA RD @ MAIN ST,33.85582,-84.214747
-84.315439,33.848104,986,905327,53252,CLAIRMONT RD @ CENTURY PL,33.848104,-84.315439
-84.315395,33.850395,987,905328,53254,CLAIRMONT RD@MCJENKIN DR,33.850395,-84.315395
-84.314611,33.852337,988,905329,53256,CLAIRMONT RD@CLAIRMONT NORTH  NE,33.852337,-84.314611
-84.3130649999999,33.854682,989,905211,53258,CLAIRMONT RD@TANGLEWOOD CIR,33.854682,-84.313065
-84.312303,33.855935,990,905212,53260,CLAIRMONT RD@CLAIRMONT TER,33.855935,-84.312303
-84.311785,33.857852,991,905213,53262,CLAIRMONT RD @ BUFORD HWY,33.857852,-84.311785
-84.339166,33.8448010000001,992,905331,53267,N DRUID HILLS RD NE @ N CLIFF VALLEY WAY,33.844801,-84.339166
-84.3275599999999,33.84538,993,905457,53306,BRIARWOOD RD @ (OPPOSITE) 1599,33.84538,-84.32756
-84.3283,33.8470100000001,994,905573,53308,BRIARWOOD RD@KEYS CROSSING,33.84701,-84.3283
-84.32928,33.84797,995,905574,53310,BRIARWOOD RD@PINE CONE LN,33.84797,-84.32928
-84.330568,33.8489720000001,996,905575,53312,BRIARWOOD RD@BRIARWOOD WAY,33.848972,-84.330568
-84.335989,33.852471,997,905804,53320,BRIARWOOD RD@ 1322,33.852471,-84.335989
-84.335227,33.851746,998,905805,53326,BRIARWOOD RD NE @ LIMEHURST DR,33.851746,-84.335227
-84.332016,33.8494200000001,999,905806,53328,BRIARWOOD RD NE @ YANCY LN NE,33.84942,-84.332016
-84.330546,33.848892,1000,905690,53330,BRIARWOOD RD NE @ BRIARWOOD WAY,33.848892,-84.330546
-84.329403,33.847943,1001,905691,53332,BRIARWOOD RD NE @ PINE CONE LN NE,33.847943,-84.329403
-84.3285109999999,33.847111,1002,905692,53334,BRIARWOOD RD NE @ KEYS CROSSING,33.847111,-84.328511
-84.3276069999999,33.845196,1003,905693,53336,BRIARWOOD RD NE @ 3446,33.845196,-84.327607
-84.325681,33.8455540000001,1004,905696,53386,BUFORD HWY NE @ KNOLL PL,33.845554,-84.325681
-84.3388409999999,33.8507880000001,1005,906055,53516,N DRUID HILLS RD NE @ COLONIAL DR,33.850788,-84.338841
-84.3387759999999,33.853169,1006,906056,53518,BRIARWOOD RD NE @ N DRUID HILLS RD,33.853169,-84.338776
-84.315577,33.847153,1007,905940,53520,CLAIRMONT RD NE @ CENTURY PL,33.847153,-84.315577
-84.339147,33.8602500000001,1008,905697,53900,BROOKHAVEN/OGLETHORPE STATION,33.86025,-84.339147
-84.303986,33.8648220000001,1009,905820,54024,BUFORD HWY NE @ OAK SHADOW CT NE,33.864822,-84.303986
-84.303093,33.8656540000001,1010,905173,54026,BUFORD HWY NE@PLASTER RD,33.865654,-84.303093
-84.2837269999999,33.858389,1011,905292,54046,SHALLOWFORD RD NE @ FLAIR KNOLL DR NE,33.858389,-84.283727
-84.2837269999999,33.8582280000001,1012,905293,54048,SHALLOWFORD RD NE @ FLAIR KNOLL DR NE,33.858228,-84.283727
-84.2818119999999,33.855739,1013,906013,54082,SHALLOWFORD RD NE @ MELINDA DR NE,33.855739,-84.281812
-84.286175,33.861048,1014,906014,54084,SHALLOWFORD RD NE @ LAKE FLAIR CIR NE,33.861048,-84.286175
-84.287295,33.8628560000001,1015,906060,54086,SHALLOWFORD RD NE @ BRIARLAKE CT NE,33.862856,-84.287295
-84.289645,33.8658370000001,1016,906061,54088,SHALLOWFORD RD NE @ FRONTIER TRL,33.865837,-84.289645
-84.290264,33.869919,1017,905946,54092,SHALLOWFORD RD NE @ DRESDEN DR NE,33.869919,-84.290264
-84.29047,33.8714580000001,1018,905947,54094,SHALLOWFORD RD NE @ 2868,33.871458,-84.29047
-84.290319,33.86965,1019,905948,54096,SHALLOWFORD RD NE @ DRESDEN DR NE,33.86965,-84.290319
-84.2897859999999,33.8669110000001,1020,905949,54098,SHALLOWFORD RD NE @ 2728,33.866911,-84.289786
-84.289863,33.8659000000001,1021,906062,54100,SHALLOWFORD RD NE @ FRONTIER TRL,33.8659,-84.289863
-84.2873059999999,33.8626860000001,1022,905530,54102,SHALLOWFORD RD NE @ BRIARLAKE CT NE,33.862686,-84.287306
-84.299769,33.86891,1023,905535,54120,BUFORD HWY NE @ BRAGG ST,33.86891,-84.299769
-84.304073,33.8652480000001,1024,905463,54124,BUFORD HWY NE @ PLASTER RD,33.865248,-84.304073
-84.306967,33.8625210000001,1025,905465,54128,BUFORD HWY NE @ OAK SHADOW DR NE,33.862521,-84.306967
-84.304855,33.8477520000001,1026,905466,54132,I-85 ACCESS RD@CENTURY BLVD NE,33.847752,-84.304855
-84.30585,33.8462510000001,1027,905239,54134,I-85 ACCESS RD@CENTURY BLVD,33.846251,-84.30585
-84.306496,33.845127,1028,905307,54136,I-85 ACCESS RD@CENTURY BLVD NE,33.845127,-84.306496
-84.285998,33.8664000000001,1029,905308,54138,I-85 ACCESS RD NORTH (N.E. EXPY) @ 3001,33.8664,-84.285998
-84.283438,33.86861,1030,905309,54140,I-85 ACCESS RD NORTH (N.E. EXPY) @ COLONIAL WAY,33.86861,-84.283438
-84.280792,33.8703190000001,1031,905310,54142,I-85 ACCESS RD NORTH (N.E. EXPY) @ 3185,33.870319,-84.280792
-84.310691,33.859944,1032,905243,54148,CLAIRMONT RD @ SKYLAND RD,33.859944,-84.310691
-84.30968,33.8615500000001,1033,905357,54150,CLAIRMONT RD@RAVEN HILL DR,33.86155,-84.30968
-84.30938,33.86312,1034,905358,54152,CLAIRMONT RD@CANMONT DR,33.86312,-84.30938
-84.30931,33.8652000000001,1035,905359,54154,CLAIRMONT RD @ DRESDEN DR,33.8652,-84.30931
-84.3093719999999,33.867558,1036,905360,54156,CLAIRMONT RD@BRAGG ST,33.867558,-84.309372
-84.3093489999999,33.868889,1037,905244,54158,CLAIRMONT RD@YOUNG RD,33.868889,-84.309349
-84.30954,33.8691180000001,1038,905245,54160,CLAIRMONT RD NE @ YOUNG RD,33.869118,-84.30954
-84.309562,33.8680200000001,1039,905246,54162,CLAIRMONT RD NE @ BRAGG ST,33.86802,-84.309562
-84.309585,33.8655610000001,1040,900398,54164,CLAIRMONT RD NE @ DRESDEN DR,33.865561,-84.309585
-84.309558,33.8632870000001,1041,900422,54166,CLAIRMONT RD NE @ CANMONT DR,33.863287,-84.309558
-84.30993,33.861228,1042,900423,54168,CLAIRMONT RD NE @ RAVEN HILL,33.861228,-84.30993
-84.310685,33.8601840000001,1043,900424,54170,CLAIRMONT RD NE @ SKYLAND RD,33.860184,-84.310685
-84.30304,33.8487850000001,1044,900425,54172,NORTHEAST EXPY@2501,33.848785,-84.30304
-84.2983369999999,33.8531580000001,1045,900399,54174,NORTHEAST EXPY @ 2515 (ENTRANCE),33.853158,-84.298337
-84.294799,33.856119,1046,900400,54176,NORTHEAST EXPY @ PEACHWOOD CIR S,33.856119,-84.294799
-84.293688,33.857721,1047,900401,54178,NORTHEAST EXPY @ PEACHWOOD CIR N,33.857721,-84.293688
-84.290855,33.862088,1048,900402,54180,NORTHEAST EXPY @ 2805,33.862088,-84.290855
-84.290039,33.8628390000001,1049,900426,54182,NORTHEAST EXPY @ 2825,33.862839,-84.290039
-84.292091,33.862217,1050,900427,54184,I-85 ACCESS RD SOUTH (N.E. EXPY) @PLASTER RD,33.862217,-84.292091
-84.293436,33.859896,1051,900428,54186,I-85 ACCESS RD SOUTH (N.E. EXPY) @2772,33.859896,-84.293436
-84.294504,33.8579720000001,1052,900429,54188,I-85 ACCESS RD SOUTH (N.E. EXPY) @ 2700,33.857972,-84.294504
-84.2961349999999,33.856091,1053,900403,54190,I-85 ACCESS RD SOUTH (N.E. EXPY) @ 2628,33.856091,-84.296135
-84.298416,33.8541980000001,1054,900404,54192,I-85 ACCESS RD SOUTH (N.E. EXPY) @ 2550,33.854198,-84.298416
-84.283318,33.869693,1055,900431,54200,I-85 ACCESS RD SOUTH (N.E. EXPY) @ 3070,33.869693,-84.283318
-84.277862,33.872286,1056,900432,54204,I-85 ACCESS RD NORTH (N.E. EXPY) @ 3265,33.872286,-84.277862
-84.3002049999999,33.8683730000001,1057,900407,54208,BUFORD HWY@BRAGG ST,33.868373,-84.300205
-84.2863819999999,33.8611560000001,1058,900437,54228,SHALLOWFORD RD NE @ LAKE FLAIR CIR NE (N),33.861156,-84.286382
-84.280648,33.855444,1059,900410,54230,BRIARCLIFF RD @ SHALLOWFORD RD,33.855444,-84.280648
-84.309497,33.8416770000001,1060,900411,54232,I-85 ACCESS @CENTURY BLVD,33.841677,-84.309497
-84.29031,33.8714140000001,1061,900439,54242,SHALLOWFORD RD NE @ 2865,33.871414,-84.29031
-84.3093009999999,33.870957,1062,900416,54510,CLAIRMONT RD @ W HARDEE AVE,33.870957,-84.309301
-84.3084679999999,33.8716220000001,1063,900417,54511,NORTH DEKALB HEALTH CENTER,33.871622,-84.308468
-84.3095499999999,33.871067,1064,900442,54512,CLAIRMONT RD NE @ GEORGIAN DR E,33.871067,-84.30955
-84.289679,33.8670450000001,1065,900443,54514,SHALLOWFORD RD NE @ 2739,33.867045,-84.289679
-84.296475,33.8546670000001,1066,900444,54516,NORTHEAST EXPY @ 2515 (EXIT),33.854667,-84.296475
-84.259259,33.8536520000001,1067,900448,55006,HENDERSON MILL RD NE@MILL RIDGE TRL,33.853652,-84.259259
-84.253036,33.8593900000001,1068,900449,55010,HENDERSON MILL RD NE@MIDVALE RD,33.85939,-84.253036
-84.250397,33.867443,1069,900252,55012,HENDERSON MILL RD@HENDERSON RD,33.867443,-84.250397
-84.250548,33.871627,1070,900253,55014,HENDERSON MILL RD@EVANS RD,33.871627,-84.250548
-84.250961,33.8678130000001,1071,900254,55016,HENDERSON MILL RD@HENDERSON RD,33.867813,-84.250961
-84.251472,33.8659440000001,1072,900255,55018,HENDERSON MILL RD @ BOLERO DR,33.865944,-84.251472
-84.251685,33.8632870000001,1073,900279,55020,HENDERSON MILL RD@HENDERSON CREEK,33.863287,-84.251685
-84.251968,33.8612670000001,1074,900280,55022,HENDERSON MILL RD@MIDVALE RD,33.861267,-84.251968
-84.25325,33.8596230000001,1075,900281,55024,HENDERSON MILL RD@LESLIE DR,33.859623,-84.25325
-84.254902,33.8578650000001,1076,900282,55026,HENDERSON MILL RD@LESLIE DR,33.857865,-84.254902
-84.257058,33.856542,1077,900256,55028,HENDERSON MILL RD@KINGS ARMS DR,33.856542,-84.257058
-84.2590949999999,33.8551380000001,1078,900257,55030,HENDERSON MILL RD@BRIARCLIFF WAY,33.855138,-84.259095
-84.258652,33.8509760000001,1079,900259,55034,HENDERSON MILL RD @ FIELDING DR,33.850976,-84.258652
-84.271091,33.8548220000001,1080,900284,55038,BRIARCLIFF RD@HAWTHORNE DR,33.854822,-84.271091
-84.2567,33.843421,1081,900285,55040,MONTREAL RD @ LAVISTA RD,33.843421,-84.2567
-84.244538,33.847342,1082,900260,55048,NORTHLAKE PKWY @ LAVISTA RD,33.847342,-84.244538
-84.244546,33.850761,1083,900262,55052,NORTHLAKE PKWY @ NORTHLAKE CENTER DR,33.850761,-84.244546
-84.249476,33.851454,1084,900263,55054,NORTHLAKE PKWY @ PARKLAKE DR,33.851454,-84.249476
-84.251424,33.8515,1085,900287,55056,NORTHLAKE PKWY @ 3350,33.8515,-84.251424
-84.253775,33.8521720000001,1086,900288,55058,NORTHLAKE PKWY @ NORTHLAKE CT,33.852172,-84.253775
-84.2569799999999,33.85249,1087,900289,55060,NORTHLAKE PKWY @ HENDERSON MILL RD,33.85249,-84.25698
-84.2606059999999,33.870622,1088,900290,55064,FLOWERS RD S @ UNIVERSITY CIR,33.870622,-84.260606
-84.263448,33.8702650000001,1089,900264,55066,FLOWERS RD S @ UNIVERSITY CIR,33.870265,-84.263448
-84.266113,33.8702700000001,1090,900265,55070,FLOWERS RD S@HOLLINSWOOD DR,33.87027,-84.266113
-84.266243,33.870708,1091,900266,55072,FLOWERS RD S @ 2971,33.870708,-84.266243
-84.24474,33.8479350000001,1092,900293,55084,NORTHLAKE PKY @ 2180,33.847935,-84.24474
-84.244656,33.849634,1093,900294,55086,NORTHLAKE PKWY @ 2190,33.849634,-84.244656
-84.249269,33.8513100000001,1094,900269,55090,NORTHLAKE PKWY @ PARKLAKE DR,33.85131,-84.249269
-84.2518709999999,33.8514190000001,1095,900270,55092,NORTHLAKE PKWY @ 3330,33.851419,-84.251871
-84.254793,33.845899,1096,900495,55104,LAVISTA RD @ HENDERSON MILL RD,33.845899,-84.254793
-84.254923,33.8459080000001,1097,900273,55114,LAVISTA RD @ HENDERSON MILL RD NE,33.845908,-84.254923
-84.256862,33.8445850000001,1098,900274,55116,LAVISTA RD @ MONTREAL RD,33.844585,-84.256862
-84.2584409999999,33.8434130000001,1099,900275,55118,LAVISTA RD @ 3888,33.843413,-84.258441
-84.2574279999999,33.8440660000001,1100,900499,55120,LAVISTA RD @ MONTREAL RD,33.844066,-84.257428
-84.255467,33.8462220000001,1101,900500,55124,HENDERSON MILL RD NE @ LAVISTA RD,33.846222,-84.255467
-84.254156,33.852226,1102,900501,55138,NORTHLAKE PKWY @ NORTHLAKE CT NE,33.852226,-84.254156
-84.256637,33.852264,1103,900502,55140,NORTHLAKE PKWY @ HENDERSON MILL RD,33.852264,-84.256637
-84.258912,33.8521840000001,1104,900276,55142,HENDERSON MILL RD @ NORTHLAKE PKWY,33.852184,-84.258912
-84.258631,33.8507970000001,1105,900277,55144,FIELDING DR NE @ HENDERSON MILL RD,33.850797,-84.258631
-84.258653,33.8497320000001,1106,900278,55148,BRIARCLIFF RD NE @ RANDOLPH RD NE,33.849732,-84.258653
-84.259757,33.8709880000001,1107,900503,55152,FLOWERS RD S @ UNIVERSITY CIR E,33.870988,-84.259757
-84.271341,33.8547590000001,1108,900504,55154,BRIARCLIFF RD @ HAWTHORNE DR,33.854759,-84.271341
-84.258909,33.84293,1109,900505,55158,LAVISTA RD @ 3850,33.84293,-84.258909
-84.2515339999999,33.8610380000001,1110,900506,55160,HENDERSON MILL RD@MIDVALE RD,33.861038,-84.251534
-84.251358,33.862308,1111,900511,55162,HENDERSON MILL RD@GLENROSE DR,33.862308,-84.251358
-84.265201,33.855732,1112,900512,55164,BRIARCLIFF RD@CRAVEY DR,33.855732,-84.265201
-84.264983,33.855803,1113,900513,55166,BRIARCLIFF RD @ CRAVEY DR,33.855803,-84.264983
-84.276849,33.8554060000001,1114,900507,55170,BRIARCLIFF RD @ BROOKDALE DR,33.855406,-84.276849
-84.252038,33.8464970000001,1115,900508,55172,LAVISTA RD @ RANCHWOOD DR,33.846497,-84.252038
-84.25164,33.8623040000001,1116,900509,55174,HENDERSON MILL RD@GLENROSE DR,33.862304,-84.25164
-84.2626989999999,33.854164,1117,900510,55176,BRIARCLIFF RD @ BRIARCLIFF WAY,33.854164,-84.262699
-84.268271,33.85508,1118,900516,55180,BRIARCLIFF RD@BRIARCREST TRL,33.85508,-84.268271
-84.268075,33.855062,1119,900543,55186,BRIARCLIFF RD @ BRIARCREST TRL,33.855062,-84.268075
-84.257245,33.8562370000001,1120,900544,55190,HENDERSON MILL RD@KINGS ARMS DR,33.856237,-84.257245
-84.255253,33.8574390000001,1121,900545,55192,HENDERSON MILL RD@LESLIE DR,33.857439,-84.255253
-84.2515569999999,33.8631270000001,1122,900546,55194,HENDERSON MILL RD@HENDERSON CREEK,33.863127,-84.251557
-84.2577199999999,33.8719,1123,900306,55196,FLOWERS RD S @ 3155,33.8719,-84.25772
-84.257099,33.8722240000001,1124,900309,55202,FLOWERS RD @ 3330,33.872224,-84.257099
-84.247419,33.851166,1125,900295,55204,NORTHLAKE PKWY @ 3421,33.851166,-84.247419
-84.244916,33.851012,1126,900296,55206,NORTHLAKE PKY @ NORTHLAKE CENTER DR,33.851012,-84.244916
-84.259127,33.8548050000001,1127,900297,55208,HENDERSON MILL RD@AMBLEWOOD CT,33.854805,-84.259127
-84.276762,33.8554600000001,1128,900310,55212,BRIARCLIFF RD @ BROOKDALE DR,33.85546,-84.276762
-84.227402,33.8477100000001,1129,900311,56002,LAWRENCEVILLE HWY @ SHADY LN,33.84771,-84.227402
-84.2307969999999,33.845242,1130,900312,56004,LAWRENCEVILLE HWY @ 3591,33.845242,-84.230797
-84.231306,33.844728,1131,900313,56006,LAWRENCEVILLE HWY @ WOODBRIAR CIR,33.844728,-84.231306
-84.213358,33.8500010000001,1132,900314,56008,IDLEWOOD RD @ LAWRENCEVILLE HWY,33.850001,-84.213358
-84.21341,33.8457700000001,1133,900300,56012,IDLEWOOD RD @ 2115,33.84577,-84.21341
-84.2171069999999,33.8729070000001,1134,900329,56017,CHAMBLEE TUCKER RD@WEBB RD,33.872907,-84.217107
-84.217112,33.8694350000001,1135,900315,56018,CHAMBLEE TUCKER RD @ LIVSEY RD,33.869435,-84.217112
-84.217418,33.868889,1136,900316,56020,CHAMBLEE TUCKER RD@ LIVSEY RD,33.868889,-84.217418
-84.2180959999999,33.8662590000001,1137,900318,56022,CHAMBLEE TUCKER RD@CASTLE PINES CT,33.866259,-84.218096
-84.217935,33.8661070000001,1138,900302,56023,CHAMBLEE TUCKER RD@CASTLE PINES CT,33.866107,-84.217935
-84.2182769999999,33.863323,1139,900303,56024,CHAMBLEE TUCKER RD@PARK DR,33.863323,-84.218277
-84.2190889999999,33.860798,1140,900327,56037,CHAMBLEE TUCKER RD@HANNAH RD,33.860798,-84.219089
-84.217837,33.856682,1141,900328,56040,CHAMBLEE TUCKER RD @ MORGAN RD,33.856682,-84.217837
-84.217386,33.855867,1142,900330,56042,CHAMBLEE TUCKER RD@LAVISTA RD,33.855867,-84.217386
-84.231252,33.844594,1143,900323,56044,LAWRENCEVILLE HWY@WOODBRIAR CIR,33.844594,-84.231252
-84.230263,33.8449860000001,1144,900324,56046,LAWRENCEVILLE HWY@3591,33.844986,-84.230263
-84.2275079999999,33.847222,1145,900325,56048,LAWRENCEVILLE HWY@SHADY LN,33.847222,-84.227508
-84.223181,33.8494470000001,1146,900326,56050,LAWRENCEVILLE HWY@BROCKETT RD,33.849447,-84.223181
-84.2193809999999,33.850016,1147,900332,56054,LAWRENCEVILLE HWY @ FELLOWSHIP RD,33.850016,-84.219381
-84.222931,33.849613,1148,900333,56056,LAWRENCEVILLE HWY @ BROCKETT RD,33.849613,-84.222931
-84.219543,33.8501590000001,1149,900356,56060,LAWRENCEVILLE HWY @ MORRIS AVE,33.850159,-84.219543
-84.2166,33.849997,1150,900358,56064,LAWRENCEVILLE HWY@TOWNSHIP LN,33.849997,-84.2166
-84.212481,33.856731,1151,900369,56080,LAVISTA RD @ LEHAVEN DR,33.856731,-84.212481
-84.209279,33.852026,1152,900372,56086,HUGH HOWELL RD @ LAWRENCEVILLE HWY,33.852026,-84.209279
-84.214897,33.8507310000001,1153,900359,56088,LAWRENCEVILLE @ MAIN ST,33.850731,-84.214897
-84.218021,33.857631,1154,900346,56093,CHAMBLEE TUCKER RD@BALL PARK DR,33.857631,-84.218021
-84.4484849999999,33.817778,1155,900375,57004,MARIETTA BLVD @ CORONET WAY,33.817778,-84.448485
-84.451044,33.8193440000001,1156,900349,57008,MARIETTA BLVD NW @ MOORES MILL RD NW,33.819344,-84.451044
-84.4521129999999,33.8207370000001,1157,900378,57012,BOLTON RD NW @ MOORES MILL RD,33.820737,-84.452113
-84.449893,33.820318,1158,900379,57014,BOLTON RD NW @ CORONET WAY NW,33.820318,-84.449893
-84.456238,33.821359,1159,900355,57022,BOLTON RD NW@MARIETTA BLVD NW,33.821359,-84.456238
-84.460947,33.819939,1160,900383,57026,BOLTON RD NW@2356,33.819939,-84.460947
-84.4269609999999,33.840385,1161,900384,57032,HOWELL MILL RD NW @ DOWNWOOD CIR NW,33.840385,-84.426961
-84.42438,33.8394070000001,1162,900389,57034,HOWELL MILL RD NW @ WESTMINSTER CIR N,33.839407,-84.42438
-84.467949,33.814087,1163,900388,57044,BOLTON RD NW@HOLLYWOOD RD,33.814087,-84.467949
-84.464951,33.81654,1164,900393,57050,BOLTON RD NW@COLLINS RD NW,33.81654,-84.464951
-84.4468239999999,33.8167130000001,1165,900394,57062,MARIETTA BLVD NW @ CORONET WAY NW,33.816713,-84.446824
-84.460182,33.820168,1166,900418,57072,BOLTON RD NW@2353,33.820168,-84.460182
-84.458544,33.8210520000001,1167,900419,57074,BOLTON RD@BARNETT DR,33.821052,-84.458544
-84.4586199999999,33.821105,1168,900420,57078,BOLTON RD NW@BARNETT DR NW,33.821105,-84.45862
-84.4627399999999,33.8186480000001,1169,900421,57082,BOLTON RD NW @ MARIETTA RD NW,33.818648,-84.46274
-84.4673539999999,33.8149300000001,1170,900395,57086,BOLTON RD NW @ PAUL AVE NW,33.81493,-84.467354
-84.416615,33.825299,1171,900365,57108,HOWELL MILL RD @ PEACHTREE BATTLE AV,33.825299,-84.416615
-84.420108,33.837253,1172,900342,57116,HOWELL MILL RD NW@MOORES MILL RD NW,33.837253,-84.420108
-84.447804,33.820571,1173,900624,57212,DEFOORS FERRY RD@PINE GROVE,33.820571,-84.447804
-84.466551,33.8152230000001,1174,900625,57214,BOLTON RD @ PAUL AVE,33.815223,-84.466551
-84.46455,33.8171340000001,1175,900630,57222,BOLTON RD@COLLINS RD,33.817134,-84.46455
-84.455792,33.821198,1176,900626,57234,BOLTON RD NW @ MARIETTA BLVD NW,33.821198,-84.455792
-84.466056,33.8161660000001,1177,900627,57236,BOLTON RD@COLLINS DR,33.816166,-84.466056
-84.4626039999999,33.818407,1178,900633,57240,BOLTON RD@MARIETTA RD,33.818407,-84.462604
-84.42981,33.814512,1179,900634,57242,DEFOORS FERRY RD@HILLS AVE,33.814512,-84.42981
-84.437893,33.8214590000001,1180,900635,57244,DEFOORS FERRY RD @ WESTOVER PLANTATION RD,33.821459,-84.437893
-84.437911,33.8213710000001,1181,900636,57246,DEFOORS FERRY RD @ WESTOVER PLANTATION RD,33.821371,-84.437911
-84.4297999999999,33.8144760000001,1182,900661,57248,DEFOORS FERRY RD@HILLS AVE,33.814476,-84.4298
-84.4274159999999,33.814057,1183,900662,57250,DEFOORS FERRY RD@BOHLER RD,33.814057,-84.427416
-84.381653,33.8371700000001,1184,900664,58014,PEACHTREE RD NW@PHARR RD NW,33.83717,-84.381653
-84.382922,33.8341730000001,1185,900637,58016,PEACHTREE RD NW@PEACHTREE AVE,33.834173,-84.382922
-84.383653,33.8335950000001,1186,900638,58018,PEACHTREE RD NW@SHERIDAN,33.833595,-84.383653
-84.384879,33.8323590000001,1187,900639,58019,PEACHTREE RD NW@2820,33.832359,-84.384879
-84.3855359999999,33.831551,1188,900640,58020,PEACHTREE RD NW@RUMSON RD,33.831551,-84.385536
-84.3874739999999,33.8297420000001,1189,900665,58022,PEACHTREE RD NW@ANDREWS DR NW,33.829742,-84.387474
-84.387532,33.8284600000001,1190,900666,58024,PEACHTREE RD NW@WESLEY RD NW,33.82846,-84.387532
-84.3877639999999,33.8247950000001,1191,900668,58028,PEACHTREE RD NW@MUSCOGEE AVE NW,33.824795,-84.387764
-84.3877409999999,33.8230360000001,1192,900641,58030,PEACHTREE RD@LINDBERGH DR,33.823036,-84.387741
-84.38805,33.8215060000001,1193,900642,58032,PEACHTREE RD NW @ TERRACE DR NE,33.821506,-84.38805
-84.3886639999999,33.819984,1194,900643,58034,PEACHTREE RD@PEACHTREE BATTLE AVE,33.819984,-84.388664
-84.38902,33.818177,1195,900644,58036,PEACHTREE RD NW @ PEACHTREE HILLS AVE,33.818177,-84.38902
-84.390526,33.816357,1196,900669,58038,PEACHTREE RD @ PEACHTREE MEMORIAL DR,33.816357,-84.390526
-84.390892,33.8160320000001,1197,900451,58040,PEACHTREE RD @ PEACHTREE MEMORIAL DR,33.816032,-84.390892
-84.391896,33.8150010000001,1198,900452,58042,PEACHTREE RD NW @ BISCAYNE DR NW,33.815001,-84.391896
-84.392509,33.8137780000001,1199,900453,58044,PEACHTREE RD NW @ COLONIAL HOMES DR NW,33.813778,-84.392509
-84.391815,33.814449,1200,900454,58056,PEACHTREE RD NW@BISCAYNE DR NW,33.814449,-84.391815
-84.389916,33.816537,1201,900455,58058,PEACHTREE RD @ PEACHTREE MEMORIAL DR,33.816537,-84.389916
-84.3888679999999,33.817801,1202,900456,58060,PEACHTREE RD NW @ PEACHTREE HILLS AVE,33.817801,-84.388868
-84.3883739999999,33.819576,1203,900457,58064,PEACHTREE RD NE @ PEACHTREE BATTLE AVE,33.819576,-84.388374
-84.387527,33.8222850000001,1204,900649,58066,PEACHTREE RD NW@LINDBERGH DR NE,33.822285,-84.387527
-84.387399,33.8254890000001,1205,900650,58068,PEACHTREE RD NW@LAKEVIEW AVE NE,33.825489,-84.387399
-84.387375,33.828384,1206,900458,58074,PEACHTREE RD NW@E WESLEY RD NE,33.828384,-84.387375
-84.386565,33.830227,1207,900459,58076,PEACHTREE RD NW@2765,33.830227,-84.386565
-84.385811,33.830853,1208,900460,58078,PEACHTREE RD NW@RUMSON RD NE,33.830853,-84.385811
-84.383682,33.832816,1209,900461,58079,PEACHTREE RD NW@SHERIDAN DR NE,33.832816,-84.383682
-84.383064,33.833716,1210,900653,58080,PEACHTREE RD NW @ DELMONT DR,33.833716,-84.383064
-84.382422,33.8347900000001,1211,900654,58081,PEACHTREE RD NW@PEACHTREE AVE NE,33.83479,-84.382422
-84.387668,33.825953,1212,900658,58098,PEACHTREE RD@2626,33.825953,-84.387668
-84.387985,33.821087,1213,900659,58100,PEACHTREE RD NW@TERRACE DR NE,33.821087,-84.387985
-84.4158629999999,33.8288610000001,1214,900660,58102,HOWELL MILL RD NW@WESLEY RD NW,33.828861,-84.415863
-84.415514,33.816295,1215,900467,58116,HOWELL MILL RD NW @ LONGWOOD DR NW,33.816295,-84.415514
-84.416256,33.8181960000001,1216,900468,58118,HOWELL MILL RD NW @ WOODLEY DR NW,33.818196,-84.416256
-84.416774,33.8196830000001,1217,900469,58120,HOWELL MILL RD NW@WELLESLEY DR NW,33.819683,-84.416774
-84.4158,33.8225,1218,900473,58122,HOWELL MILL RD NW @ WESLEY DR NW,33.8225,-84.4158
-84.416441,33.8249500000001,1219,900474,58124,HOWELL MILL RD @ PEACHTREE BATTLE,33.82495,-84.416441
-84.41581,33.828542,1220,900475,58126,HOWELL MILL RD NW @ WESLEY RD NW,33.828542,-84.41581
-84.367019,33.82701,1221,900477,59004,PIEDMONT RD NE @ MIAMI CIR NE,33.82701,-84.367019
